"family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"Niger-Congo","kikatili",1,8,"Swahili",0.000561797752808989,4,7
"Niger-Congo","kutambulika",1,11,"Swahili",0.000561797752808989,5,7
"Niger-Congo","Kufungu",1,7,"Swahili",0.000561797752808989,8,7
"Niger-Congo","unaoweza",1,8,"Swahili",0.000561797752808989,6,7
"Niger-Congo","yanay",1,5,"Swahili",0.000561797752808989,3,7
"Niger-Congo","oweza",1,5,"Swahili",0.000561797752808989,5,7
"Niger-Congo","kuleta",1,6,"Swahili",0.000561797752808989,4,7
"Niger-Congo","kutetewa",1,8,"Swahili",0.000561797752808989,3,7
"Niger-Congo","kuvunjiwa",1,9,"Swahili",0.000561797752808989,8,7
"Niger-Congo","anazostahili",1,12,"Swahili",0.000561797752808989,4,7
"Niger-Congo","asikamatwe",1,10,"Swahili",0.000561797752808989,4,7
"Niger-Congo","asifungiwe",1,10,"Swahili",0.000561797752808989,8,7
"Niger-Congo","kuhamishwa",1,10,"Swahili",0.000561797752808989,15,7
"Niger-Congo","lililo",1,6,"Swahili",0.000561797752808989,6,7
"Niger-Congo","lisilo",1,6,"Swahili",0.000561797752808989,2,7
"Niger-Congo","upendeleo",1,9,"Swahili",0.000561797752808989,8,7
"Niger-Congo","ku",1,2,"Swahili",0.000561797752808989,9,7
"Niger-Congo","toa",1,3,"Swahili",0.000561797752808989,9,7
"Niger-Congo","uamuzi",1,6,"Swahili",0.000561797752808989,6,7
"Niger-Congo","yanayomhusu",1,11,"Swahili",0.000561797752808989,4,7
"Niger-Congo","anaeshtakiwa",1,12,"Swahili",0.000561797752808989,11,7
"Niger-Congo","kuangaliwa",1,10,"Swahili",0.000561797752808989,7,7
"Niger-Congo","si",1,2,"Swahili",0.000561797752808989,2,7
"Niger-Congo","mkosefu",1,7,"Swahili",0.000561797752808989,11,7
"Niger-Congo","mpaka",1,5,"Swahili",0.000561797752808989,7,7
"Niger-Congo","imethibitishwe",1,14,"Swahili",0.000561797752808989,5,7
"Niger-Congo","hatia",1,5,"Swahili",0.000561797752808989,6,7
"Niger-Congo","asitiwe",1,7,"Swahili",0.000561797752808989,13,7
"Niger-Congo","hatiani",1,7,"Swahili",0.000561797752808989,8,7
"Niger-Congo","tendo",1,5,"Swahili",0.000561797752808989,10,7
"Niger-Congo","ambalo",1,6,"Swahili",0.000561797752808989,3,7
"Niger-Congo","halikupinga",1,11,"Swahili",0.000561797752808989,10,7
"Niger-Congo","alipolitenda",1,12,"Swahili",0.000561797752808989,5,7
"Niger-Congo","asipewe",1,7,"Swahili",0.000561797752808989,4,7
"Niger-Congo","adhabu",1,6,"Swahili",0.000561797752808989,7,7
"Niger-Congo","kali",1,4,"Swahili",0.000561797752808989,5,7
"Niger-Congo","kuliko",1,6,"Swahili",0.000561797752808989,2,7
