"family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"Indo-European","hours",1,5,"English",0.000580720092915215,8,10
"Indo-European","holidays",1,8,"English",0.000580720092915215,3,10
"Indo-European","living",1,6,"English",0.000580720092915215,2,10
"Indo-European","adequate",1,8,"English",0.000580720092915215,7,10
"Indo-European","health",1,6,"English",0.000580720092915215,5,10
"Indo-European","being",1,5,"English",0.000580720092915215,11,10
"Indo-European","food",1,4,"English",0.000580720092915215,11,10
"Indo-European","clothing",1,8,"English",0.000580720092915215,6,10
"Indo-European","housing",1,7,"English",0.000580720092915215,7,10
"Indo-European","medical",1,7,"English",0.000580720092915215,4,10
"Indo-European","services",1,8,"English",0.000580720092915215,8,10
"Indo-European","event",1,5,"English",0.000580720092915215,10,10
"Indo-European","sickness",1,8,"English",0.000580720092915215,8,10
"Indo-European","disability",1,10,"English",0.000580720092915215,8,10
"Indo-European","widowhood",1,9,"English",0.000580720092915215,7,10
"Indo-European","old",1,3,"English",0.000580720092915215,7,10
"Indo-European","lack",1,4,"English",0.000580720092915215,5,10
"Indo-European","livelihood",1,10,"English",0.000580720092915215,5,10
"Indo-European","circumstances",1,13,"English",0.000580720092915215,6,10
"Indo-European","beyond",1,6,"English",0.000580720092915215,8,10
"Indo-European","control",1,7,"English",0.000580720092915215,11,10
"Indo-European","motherhood",1,10,"English",0.000580720092915215,4,10
"Indo-European","childhood",1,9,"English",0.000580720092915215,12,10
"Indo-European","special",1,7,"English",0.000580720092915215,3,10
"Indo-European","assistance",1,10,"English",0.000580720092915215,8,10
"Indo-European","out",1,3,"English",0.000580720092915215,8,10
"Indo-European","wedlock",1,7,"English",0.000580720092915215,9,10
"Indo-European","same",1,4,"English",0.000580720092915215,7,10
"Indo-European","least",1,5,"English",0.000580720092915215,11,10
"Indo-European","stages",1,6,"English",0.000580720092915215,6,10
"Indo-European","compulsory",1,10,"English",0.000580720092915215,9,10
"Indo-European","technical",1,9,"English",0.000580720092915215,8,10
"Indo-European","professional",1,12,"English",0.000580720092915215,6,10
"Indo-European","generally",1,9,"English",0.000580720092915215,10,10
"Indo-European","available",1,9,"English",0.000580720092915215,9,10
"Indo-European","higher",1,6,"English",0.000580720092915215,7,10
"Indo-European","equally",1,7,"English",0.000580720092915215,4,10
"Indo-European","accessible",1,10,"English",0.000580720092915215,6,10
"Indo-European","merit",1,5,"English",0.000580720092915215,2,10
"Indo-European","directed",1,8,"English",0.000580720092915215,5,10
