"family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"Sino-Tibetan","传播",1,2,"Chinese",0.000657894736842105,3,2
"Sino-Tibetan","展示",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","阅读",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","阐述",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","全文如下",1,4,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","序言",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","成员",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","固有",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","不移",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","乃是",1,2,"Chinese",0.000657894736842105,4,2
"Sino-Tibetan","正义",1,2,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","与",1,1,"Chinese",0.000657894736842105,4,2
"Sino-Tibetan","无视",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","侮蔑",1,2,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","野蛮暴行",1,4,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","暴行",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","玷污",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","言论",1,2,"Chinese",0.000657894736842105,4,2
"Sino-Tibetan","信仰自由",1,4,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","免予",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","恐惧",1,2,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","匮乏",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","来临",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","宣布",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","普通",1,2,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","最高",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","愿望",1,2,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","不致",1,2,"Chinese",0.000657894736842105,3,2
"Sino-Tibetan","迫不得已",1,4,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","铤而走险",1,4,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","暴政",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","压迫",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","反叛",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","有必",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","要",1,1,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","法治",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","友好关系",1,4,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","宪章",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","重申",1,2,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","人格尊严",1,4,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","价值",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","男女平等",1,4,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","信念",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","决心",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","促成",1,2,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","较大",1,2,"Chinese",0.000657894736842105,3,2
"Sino-Tibetan","水平",1,2,"Chinese",0.000657894736842105,4,2
"Sino-Tibetan","改善",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","业已",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","了解",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","对于",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","这个",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","很大",1,2,"Chinese",0.000657894736842105,3,2
"Sino-Tibetan","重要性",1,3,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","因此",1,2,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","现在",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","发布",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","努力实现",1,4,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","共同",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","标准",1,2,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","以期",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","机构",1,2,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","经常",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","铭念本",1,3,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","教诲",1,2,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","国",1,1,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","际",1,1,"Chinese",0.000657894736842105,2,2
