"family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"Japonic","前文",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","員",1,1,"Japanese",0.000429184549356223,2,2
"Japonic","固有",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","譲る",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","承",1,1,"Japanese",0.000429184549356223,2,2
"Japonic","正義",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","無視",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","軽侮",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","踏み",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","にじっ",1,3,"Japanese",0.000429184549356223,2,2
"Japonic","野蛮",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","もたらし",1,4,"Japanese",0.000429184549356223,2,2
"Japonic","言",1,1,"Japanese",0.000429184549356223,2,2
"Japonic","論及",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","信仰",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","恐怖",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","欠乏",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","到来",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","人々",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","最高",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","願望",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","専制",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","圧迫",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","最後",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","反逆",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","訴える",1,3,"Japanese",0.000429184549356223,2,2
"Japonic","支配",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","民",1,1,"Japanese",0.000429184549356223,1,2
"Japonic","憲章",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","価値",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","同権",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","再",1,1,"Japanese",0.000429184549356223,2,2
"Japonic","確認",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","一層",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","大きな",1,3,"Japanese",0.000429184549356223,1,2
"Japonic","うち",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","向上",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","決意",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","遵守",1,2,"Japanese",0.000429184549356223,3,2
"Japonic","重要",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","ここ",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","機関",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","常",1,1,"Japanese",0.000429184549356223,2,2
"Japonic","念頭",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","置き",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","自身",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","指導",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","それ",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","措置",1,2,"Japanese",0.000429184549356223,4,2
"Japonic","べき",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","基準",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","公布",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","生まれ",1,3,"Japanese",0.000429184549356223,2,2
"Japonic","理性",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","授け",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","おり",1,2,"Japanese",0.000429184549356223,4,2
"Japonic","互い",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","同",1,1,"Japanese",0.000429184549356223,2,2
"Japonic","胞",1,1,"Japanese",0.000429184549356223,1,2
"Japonic","行動",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","皮膚",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","色",1,1,"Japanese",0.000429184549356223,2,2
"Japonic","性",1,1,"Japanese",0.000429184549356223,2,2
"Japonic","言語",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","国民",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","出身",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","門地",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","類する",1,3,"Japanese",0.000429184549356223,2,2
"Japonic","さらに",1,3,"Japanese",0.000429184549356223,2,2
"Japonic","信託",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","自治",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","なん",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","主権",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","基ずく",1,3,"Japanese",0.000429184549356223,2,2
"Japonic","生命",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","身体",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","安全",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","苦役",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","制度",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","売買",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","形",1,1,"Japanese",0.000429184549356223,1,2
"Japonic","禁止",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","拷問",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","残虐",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","人道",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","屈辱",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","取扱",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","刑",1,1,"Japanese",0.000429184549356223,1,2
"Japonic","罰",1,1,"Japanese",0.000429184549356223,2,2
"Japonic","場所",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","めら",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","なし",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","違反",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","そそのかす",1,5,"Japanese",0.000429184549356223,2,2
"Japonic","いかな",1,3,"Japanese",0.000429184549356223,2,2
"Japonic","憲法",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","侵害",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","権限",1,2,"Japanese",0.000429184549356223,3,2
"Japonic","効果",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","救済",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","逮捕",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","拘禁",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","追放",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","刑事",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","責任",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","決",1,1,"Japanese",0.000429184549356223,2,2
"Japonic","定",1,1,"Japanese",0.000429184549356223,3,2
"Japonic","当たっ",1,3,"Japanese",0.000429184549356223,4,2
"Japonic","審理",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","弁護",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","障",1,1,"Japanese",0.000429184549356223,2,2
"Japonic","従っ",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","立証",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","まで",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","無罪",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","推定",1,2,"Japanese",0.000429184549356223,3,2
"Japonic","実行",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","なかっ",1,3,"Japanese",0.000429184549356223,3,2
"Japonic","作",1,1,"Japanese",0.000429184549356223,2,2
"Japonic","為又",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","不",1,1,"Japanese",0.000429184549356223,2,2
"Japonic","作為",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","適用",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","重い",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","課せ",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","私事",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","通信",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","名誉",1,2,"Japanese",0.000429184549356223,3,2
"Japonic","信用",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","べ",1,1,"Japanese",0.000429184549356223,2,2
"Japonic","境界",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","内",1,1,"Japanese",0.000429184549356223,1,2
"Japonic","移転",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","居住",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","立ち",1,2,"Japanese",0.000429184549356223,3,2
"Japonic","去り",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","帰る",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","迫害",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","避難",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","享",1,1,"Japanese",0.000429184549356223,1,2
"Japonic","原則",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","反する",1,3,"Japanese",0.000429184549356223,1,2
"Japonic","原因",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","採用",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","否認",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","つくる",1,3,"Japanese",0.000429184549356223,2,2
"Japonic","解消",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","際し",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","関し",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","両",1,1,"Japanese",0.000429184549356223,2,2
