"","family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"241","Uralic","määrä",1,5,"Finnish",0.000691085003455425,15,6
"242","Uralic","muilla",1,6,"Finnish",0.000691085003455425,9,6
"243","Uralic","yleismaailmallinen",1,18,"Finnish",0.000691085003455425,12,6
"244","Uralic","julistus",1,8,"Finnish",0.000691085003455425,6,6
"245","Uralic","johdanto",1,8,"Finnish",0.000691085003455425,7,6
"246","Uralic","ihmiskunnan",1,11,"Finnish",0.000691085003455425,3,6
"247","Uralic","jäsenten",1,8,"Finnish",0.000691085003455425,9,6
"248","Uralic","luonnollisen",1,12,"Finnish",0.000691085003455425,9,6
"249","Uralic","arvo",1,4,"Finnish",0.000691085003455425,9,6
"250","Uralic","yhtäläisten",1,11,"Finnish",0.000691085003455425,6,6
"251","Uralic","luovuttamattomien",1,17,"Finnish",0.000691085003455425,9,6
"252","Uralic","oikeuksiensa",1,12,"Finnish",0.000691085003455425,11,6
"253","Uralic","vap",1,3,"Finnish",0.000691085003455425,12,6
"254","Uralic","auden",1,5,"Finnish",0.000691085003455425,10,6
"255","Uralic","oikeudenmukaisuuden",1,19,"Finnish",0.000691085003455425,10,6
"256","Uralic","perustana",1,9,"Finnish",0.000691085003455425,5,6
"257","Uralic","maailmassa",1,10,"Finnish",0.000691085003455425,3,6
"258","Uralic","ihmisoikeuksia",1,14,"Finnish",0.000691085003455425,7,6
"259","Uralic","väheksytty",1,10,"Finnish",0.000691085003455425,10,6
"260","Uralic","jätetty",1,7,"Finnish",0.000691085003455425,13,6
"261","Uralic","huomiota",1,8,"Finnish",0.000691085003455425,6,6
"262","Uralic","vaille",1,6,"Finnish",0.000691085003455425,6,6
"263","Uralic","tapahtunut",1,10,"Finnish",0.000691085003455425,10,6
"264","Uralic","raakalaistekoja",1,15,"Finnish",0.000691085003455425,2,6
"265","Uralic","järkyttäneet",1,12,"Finnish",0.000691085003455425,8,6
"266","Uralic","ihmiskunna",1,10,"Finnish",0.000691085003455425,8,6
"267","Uralic","omaatuntoa",1,10,"Finnish",0.000691085003455425,6,6
"268","Uralic","korkeimmaksi",1,12,"Finnish",0.000691085003455425,7,6
"269","Uralic","päämääräksi",1,11,"Finnish",0.000691085003455425,7,6
"270","Uralic","julistettu",1,10,"Finnish",0.000691085003455425,6,6
"271","Uralic","sellaisen",1,9,"Finnish",0.000691085003455425,11,6
"272","Uralic","ma",1,2,"Finnish",0.000691085003455425,6,6
"273","Uralic","ailman",1,6,"Finnish",0.000691085003455425,9,6
"274","Uralic","luominen",1,8,"Finnish",0.000691085003455425,10,6
"275","Uralic","missä",1,5,"Finnish",0.000691085003455425,6,6
"276","Uralic","sanan",1,5,"Finnish",0.000691085003455425,12,6
"277","Uralic","uskon",1,5,"Finnish",0.000691085003455425,8,6
"278","Uralic","vapa",1,4,"Finnish",0.000691085003455425,7,6
"279","Uralic","elää",1,4,"Finnish",0.000691085003455425,8,6
"280","Uralic","pelosta",1,7,"Finnish",0.000691085003455425,6,6
"281","Uralic","puutteesta",1,10,"Finnish",0.000691085003455425,9,6
"282","Uralic","välttämätöntä",1,13,"Finnish",0.000691085003455425,12,6
