"","family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"271","Afro-Asiatic","الثروة",1,6,"Arabic",0.000783085356303837,6,5
"272","Afro-Asiatic","الميلاد",1,7,"Arabic",0.000783085356303837,8,5
"273","Afro-Asiatic","وضع",1,3,"Arabic",0.000783085356303837,6,5
"274","Afro-Asiatic","الرجال",1,6,"Arabic",0.000783085356303837,4,5
"275","Afro-Asiatic","وفضلا",1,5,"Arabic",0.000783085356303837,6,5
"276","Afro-Asiatic","عما",1,3,"Arabic",0.000783085356303837,7,5
"277","Afro-Asiatic","تقدم",1,4,"Arabic",0.000783085356303837,6,5
"278","Afro-Asiatic","فلن",1,3,"Arabic",0.000783085356303837,3,5
"279","Afro-Asiatic","هناك",1,4,"Arabic",0.000783085356303837,4,5
"280","Afro-Asiatic","أساسه",1,5,"Arabic",0.000783085356303837,6,5
"281","Afro-Asiatic","الوضع",1,5,"Arabic",0.000783085356303837,2,5
"282","Afro-Asiatic","القانوني",1,8,"Arabic",0.000783085356303837,4,5
"283","Afro-Asiatic","لبلد",1,4,"Arabic",0.000783085356303837,6,5
"284","Afro-Asiatic","ينتمي",1,5,"Arabic",0.000783085356303837,5,5
"285","Afro-Asiatic","البلد",1,5,"Arabic",0.000783085356303837,5,5
"286","Afro-Asiatic","مستقلا",1,6,"Arabic",0.000783085356303837,8,5
"287","Afro-Asiatic","تحت",1,3,"Arabic",0.000783085356303837,4,5
"288","Afro-Asiatic","الوصاية",1,7,"Arabic",0.000783085356303837,7,5
"289","Afro-Asiatic","متمتع",1,5,"Arabic",0.000783085356303837,3,5
"290","Afro-Asiatic","بالحكم",1,6,"Arabic",0.000783085356303837,4,5
"291","Afro-Asiatic","الذاتي",1,6,"Arabic",0.000783085356303837,6,5
"292","Afro-Asiatic","سيادته",1,6,"Arabic",0.000783085356303837,3,5
"293","Afro-Asiatic","خاضعة",1,5,"Arabic",0.000783085356303837,7,5
"294","Afro-Asiatic","لأي",1,3,"Arabic",0.000783085356303837,5,5
"295","Afro-Asiatic","والحرية",1,7,"Arabic",0.000783085356303837,5,5
"296","Afro-Asiatic","وسلامة",1,6,"Arabic",0.000783085356303837,5,5
"297","Afro-Asiatic","شخصه",1,4,"Arabic",0.000783085356303837,7,5
"298","Afro-Asiatic","لايجوز",1,6,"Arabic",0.000783085356303837,6,5
"299","Afro-Asiatic","استرقاق",1,7,"Arabic",0.000783085356303837,5,5
"300","Afro-Asiatic","استعباد",1,7,"Arabic",0.000783085356303837,4,5
"301","Afro-Asiatic","ويحظر",1,5,"Arabic",0.000783085356303837,6,5
"302","Afro-Asiatic","الاسترقاق",1,9,"Arabic",0.000783085356303837,6,5
"303","Afro-Asiatic","وتجارة",1,6,"Arabic",0.000783085356303837,6,5
"304","Afro-Asiatic","الرقيق",1,6,"Arabic",0.000783085356303837,3,5
"305","Afro-Asiatic","أوضاعهما",1,8,"Arabic",0.000783085356303837,8,5
"306","Afro-Asiatic","لايعرض",1,6,"Arabic",0.000783085356303837,7,5
"307","Afro-Asiatic","للتعذيب",1,7,"Arabic",0.000783085356303837,4,5
"308","Afro-Asiatic","ولا",1,3,"Arabic",0.000783085356303837,3,5
"309","Afro-Asiatic","للعقوبات",1,8,"Arabic",0.000783085356303837,5,5
"310","Afro-Asiatic","المعاملات",1,9,"Arabic",0.000783085356303837,4,5
"311","Afro-Asiatic","القاسية",1,7,"Arabic",0.000783085356303837,9,5
"312","Afro-Asiatic","الوحشية",1,7,"Arabic",0.000783085356303837,5,5
"313","Afro-Asiatic","الحاطة",1,6,"Arabic",0.000783085356303837,8,5
"314","Afro-Asiatic","أينما",1,5,"Arabic",0.000783085356303837,7,5
"315","Afro-Asiatic","وجد",1,3,"Arabic",0.000783085356303837,8,5
"316","Afro-Asiatic","يعترف",1,5,"Arabic",0.000783085356303837,5,5
"317","Afro-Asiatic","بشخصيته",1,7,"Arabic",0.000783085356303837,7,5
"318","Afro-Asiatic","القانونية",1,9,"Arabic",0.000783085356303837,7,5
"319","Afro-Asiatic","سواسية",1,6,"Arabic",0.000783085356303837,8,5
"320","Afro-Asiatic","ولهم",1,4,"Arabic",0.000783085356303837,6,5
"321","Afro-Asiatic","متكافئة",1,7,"Arabic",0.000783085356303837,6,5
"322","Afro-Asiatic","لهم",1,3,"Arabic",0.000783085356303837,5,5
"323","Afro-Asiatic","جميعا",1,5,"Arabic",0.000783085356303837,7,5
"324","Afro-Asiatic","ضد",1,2,"Arabic",0.000783085356303837,6,5
"325","Afro-Asiatic","تميز",1,4,"Arabic",0.000783085356303837,3,5
"326","Afro-Asiatic","يخل",1,3,"Arabic",0.000783085356303837,4,5
"327","Afro-Asiatic","وضد",1,3,"Arabic",0.000783085356303837,4,5
"328","Afro-Asiatic","تحريض",1,5,"Arabic",0.000783085356303837,4,5
"329","Afro-Asiatic","كهذا",1,4,"Arabic",0.000783085356303837,8,5
"330","Afro-Asiatic","المحاكم",1,7,"Arabic",0.000783085356303837,5,5
"331","Afro-Asiatic","الوطنية",1,7,"Arabic",0.000783085356303837,7,5
"332","Afro-Asiatic","لإنصافه",1,7,"Arabic",0.000783085356303837,5,5
"333","Afro-Asiatic","اعتداء",1,6,"Arabic",0.000783085356303837,7,5
"334","Afro-Asiatic","يمنحها",1,6,"Arabic",0.000783085356303837,8,5
"335","Afro-Asiatic","القبض",1,5,"Arabic",0.000783085356303837,8,5
"336","Afro-Asiatic","حجزه",1,4,"Arabic",0.000783085356303837,7,5
"337","Afro-Asiatic","نفيه",1,4,"Arabic",0.000783085356303837,8,5
"338","Afro-Asiatic","الآخرين",1,7,"Arabic",0.000783085356303837,6,5
