"","family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"183","Japonic","時",2,1,"Japanese",0.000858369098712446,2,2
"184","Japonic","行わ",2,2,"Japanese",0.000858369098712446,2,2
"185","Japonic","刑罰",2,2,"Japanese",0.000858369098712446,2,2
"186","Japonic","攻撃",2,2,"Japanese",0.000858369098712446,2,2
"187","Japonic","各国",2,2,"Japanese",0.000858369098712446,2,2
"188","Japonic","いずれ",2,3,"Japanese",0.000858369098712446,3,2
"189","Japonic","から",2,2,"Japanese",0.000858369098712446,2,2
"190","Japonic","他国",2,2,"Japanese",0.000858369098712446,2,2
"191","Japonic","求め",2,2,"Japanese",0.000858369098712446,2,2
"192","Japonic","もっぱら",2,4,"Japanese",0.000858369098712446,2,2
"193","Japonic","奪わ",2,2,"Japanese",0.000858369098712446,1,2
"194","Japonic","変更",2,2,"Japanese",0.000858369098712446,1,2
"195","Japonic","成年",2,2,"Japanese",0.000858369098712446,2,2
"196","Japonic","中",2,1,"Japanese",0.000858369098712446,2,2
"197","Japonic","単独",2,2,"Japanese",0.000858369098712446,1,2
"198","Japonic","共同",2,2,"Japanese",0.000858369098712446,1,2
"199","Japonic","思想",2,2,"Japanese",0.000858369098712446,2,2
"200","Japonic","表明",2,2,"Japanese",0.000858369098712446,2,2
"201","Japonic","否",2,1,"Japanese",0.000858369098712446,2,2
"202","Japonic","結社",2,2,"Japanese",0.000858369098712446,1,2
"203","Japonic","定期",2,2,"Japanese",0.000858369098712446,2,2
"204","Japonic","投票",2,2,"Japanese",0.000858369098712446,2,2
"205","Japonic","組織",2,2,"Japanese",0.000858369098712446,1,2
"206","Japonic","応じ",2,2,"Japanese",0.000858369098712446,2,2
"207","Japonic","文化",2,2,"Japanese",0.000858369098712446,2,2
"208","Japonic","実現",2,2,"Japanese",0.000858369098712446,1,2
"209","Japonic","職業",2,2,"Japanese",0.000858369098712446,2,2
"210","Japonic","選択",2,2,"Japanese",0.000858369098712446,2,2
"211","Japonic","有利",2,2,"Japanese",0.000858369098712446,3,2
"212","Japonic","失業",2,2,"Japanese",0.000858369098712446,4,2
"213","Japonic","報酬",2,2,"Japanese",0.000858369098712446,2,2
"214","Japonic","利益",2,2,"Japanese",0.000858369098712446,2,2
"215","Japonic","及",2,1,"Japanese",0.000858369098712446,2,2
"216","Japonic","福祉",2,2,"Japanese",0.000858369098712446,2,2
"217","Japonic","子",2,1,"Japanese",0.000858369098712446,2,2
"218","Japonic","初等",2,2,"Japanese",0.000858369098712446,2,2
"219","Japonic","活動",2,2,"Japanese",0.000858369098712446,2,2
"220","Japonic","科学",2,2,"Japanese",0.000858369098712446,1,2
"221","Japonic","秩序",2,2,"Japanese",0.000858369098712446,2,2
"222","Japonic","行使",2,2,"Japanese",0.000858369098712446,2,2
"223","Japonic","正当",2,2,"Japanese",0.000858369098712446,2,2
"224","Japonic","回",1,1,"Japanese",0.000429184549356223,2,2
"225","Japonic","採択",1,2,"Japanese",0.000429184549356223,4,2
"226","Japonic","前文",1,2,"Japanese",0.000429184549356223,1,2
"227","Japonic","員",1,1,"Japanese",0.000429184549356223,2,2
"228","Japonic","固有",1,2,"Japanese",0.000429184549356223,2,2
"229","Japonic","譲る",1,2,"Japanese",0.000429184549356223,2,2
"230","Japonic","承",1,1,"Japanese",0.000429184549356223,2,2
"231","Japonic","正義",1,2,"Japanese",0.000429184549356223,2,2
"232","Japonic","無視",1,2,"Japanese",0.000429184549356223,2,2
"233","Japonic","軽侮",1,2,"Japanese",0.000429184549356223,2,2
"234","Japonic","踏み",1,2,"Japanese",0.000429184549356223,2,2
"235","Japonic","にじっ",1,3,"Japanese",0.000429184549356223,2,2
"236","Japonic","野蛮",1,2,"Japanese",0.000429184549356223,2,2
"237","Japonic","もたらし",1,4,"Japanese",0.000429184549356223,2,2
"238","Japonic","言",1,1,"Japanese",0.000429184549356223,2,2
"239","Japonic","論及",1,2,"Japanese",0.000429184549356223,2,2
"240","Japonic","信仰",1,2,"Japanese",0.000429184549356223,2,2
"241","Japonic","恐怖",1,2,"Japanese",0.000429184549356223,2,2
"242","Japonic","欠乏",1,2,"Japanese",0.000429184549356223,3,2
"243","Japonic","到来",1,2,"Japanese",0.000429184549356223,2,2
"244","Japonic","人々",1,2,"Japanese",0.000429184549356223,2,2
"245","Japonic","最高",1,2,"Japanese",0.000429184549356223,2,2
"246","Japonic","願望",1,2,"Japanese",0.000429184549356223,2,2
"247","Japonic","専制",1,2,"Japanese",0.000429184549356223,2,2
"248","Japonic","圧迫",1,2,"Japanese",0.000429184549356223,2,2
"249","Japonic","最後",1,2,"Japanese",0.000429184549356223,2,2
"250","Japonic","反逆",1,2,"Japanese",0.000429184549356223,2,2
"251","Japonic","訴える",1,3,"Japanese",0.000429184549356223,2,2
"252","Japonic","支配",1,2,"Japanese",0.000429184549356223,2,2
"253","Japonic","民",1,1,"Japanese",0.000429184549356223,3,2
"254","Japonic","憲章",1,2,"Japanese",0.000429184549356223,3,2
"255","Japonic","価値",1,2,"Japanese",0.000429184549356223,2,2
"256","Japonic","同権",1,2,"Japanese",0.000429184549356223,2,2
"257","Japonic","再",1,1,"Japanese",0.000429184549356223,1,2
"258","Japonic","確認",1,2,"Japanese",0.000429184549356223,2,2
"259","Japonic","一層",1,2,"Japanese",0.000429184549356223,2,2
"260","Japonic","大きな",1,3,"Japanese",0.000429184549356223,1,2
"261","Japonic","うち",1,2,"Japanese",0.000429184549356223,1,2
"262","Japonic","向上",1,2,"Japanese",0.000429184549356223,2,2
"263","Japonic","決意",1,2,"Japanese",0.000429184549356223,2,2
"264","Japonic","遵守",1,2,"Japanese",0.000429184549356223,2,2
"265","Japonic","重要",1,2,"Japanese",0.000429184549356223,2,2
"266","Japonic","ここ",1,2,"Japanese",0.000429184549356223,2,2
"267","Japonic","機関",1,2,"Japanese",0.000429184549356223,2,2
"268","Japonic","常",1,1,"Japanese",0.000429184549356223,2,2
"269","Japonic","念頭",1,2,"Japanese",0.000429184549356223,2,2
"270","Japonic","置き",1,2,"Japanese",0.000429184549356223,2,2
"271","Japonic","自身",1,2,"Japanese",0.000429184549356223,3,2
"272","Japonic","指導",1,2,"Japanese",0.000429184549356223,2,2
"273","Japonic","それ",1,2,"Japanese",0.000429184549356223,2,2
"274","Japonic","措置",1,2,"Japanese",0.000429184549356223,2,2
"275","Japonic","べき",1,2,"Japanese",0.000429184549356223,2,2
"276","Japonic","基準",1,2,"Japanese",0.000429184549356223,2,2
"277","Japonic","公布",1,2,"Japanese",0.000429184549356223,2,2
"278","Japonic","生まれ",1,3,"Japanese",0.000429184549356223,2,2
"279","Japonic","理性",1,2,"Japanese",0.000429184549356223,2,2
"280","Japonic","授け",1,2,"Japanese",0.000429184549356223,2,2
"281","Japonic","おり",1,2,"Japanese",0.000429184549356223,2,2
"282","Japonic","互い",1,2,"Japanese",0.000429184549356223,2,2
"283","Japonic","同",1,1,"Japanese",0.000429184549356223,2,2
"284","Japonic","胞",1,1,"Japanese",0.000429184549356223,2,2
"285","Japonic","行動",1,2,"Japanese",0.000429184549356223,2,2
"286","Japonic","皮膚",1,2,"Japanese",0.000429184549356223,2,2
"287","Japonic","色",1,1,"Japanese",0.000429184549356223,2,2
"288","Japonic","性",1,1,"Japanese",0.000429184549356223,2,2
"289","Japonic","言語",1,2,"Japanese",0.000429184549356223,2,2
"290","Japonic","国民",1,2,"Japanese",0.000429184549356223,2,2
"291","Japonic","出身",1,2,"Japanese",0.000429184549356223,3,2
"292","Japonic","門地",1,2,"Japanese",0.000429184549356223,2,2
"293","Japonic","類する",1,3,"Japanese",0.000429184549356223,2,2
"294","Japonic","さらに",1,3,"Japanese",0.000429184549356223,4,2
"295","Japonic","信託",1,2,"Japanese",0.000429184549356223,2,2
"296","Japonic","自治",1,2,"Japanese",0.000429184549356223,2,2
"297","Japonic","なん",1,2,"Japanese",0.000429184549356223,2,2
"298","Japonic","主権",1,2,"Japanese",0.000429184549356223,2,2
"299","Japonic","基ずく",1,3,"Japanese",0.000429184549356223,2,2
"300","Japonic","生命",1,2,"Japanese",0.000429184549356223,2,2
"301","Japonic","身体",1,2,"Japanese",0.000429184549356223,2,2
"302","Japonic","安全",1,2,"Japanese",0.000429184549356223,2,2
"303","Japonic","苦役",1,2,"Japanese",0.000429184549356223,2,2
"304","Japonic","制度",1,2,"Japanese",0.000429184549356223,2,2
"305","Japonic","売買",1,2,"Japanese",0.000429184549356223,1,2
"306","Japonic","形",1,1,"Japanese",0.000429184549356223,2,2
"307","Japonic","禁止",1,2,"Japanese",0.000429184549356223,2,2
"308","Japonic","拷問",1,2,"Japanese",0.000429184549356223,2,2
"309","Japonic","残虐",1,2,"Japanese",0.000429184549356223,2,2
"310","Japonic","人道",1,2,"Japanese",0.000429184549356223,1,2
"311","Japonic","屈辱",1,2,"Japanese",0.000429184549356223,2,2
"312","Japonic","取扱",1,2,"Japanese",0.000429184549356223,2,2
"313","Japonic","刑",1,1,"Japanese",0.000429184549356223,3,2
"314","Japonic","罰",1,1,"Japanese",0.000429184549356223,2,2
"315","Japonic","場所",1,2,"Japanese",0.000429184549356223,2,2
"316","Japonic","めら",1,2,"Japanese",0.000429184549356223,3,2
"317","Japonic","なし",1,2,"Japanese",0.000429184549356223,2,2
"318","Japonic","違反",1,2,"Japanese",0.000429184549356223,2,2
"319","Japonic","そそのかす",1,5,"Japanese",0.000429184549356223,2,2
"320","Japonic","いかな",1,3,"Japanese",0.000429184549356223,2,2
"321","Japonic","憲法",1,2,"Japanese",0.000429184549356223,2,2
"322","Japonic","侵害",1,2,"Japanese",0.000429184549356223,2,2
"323","Japonic","権限",1,2,"Japanese",0.000429184549356223,2,2
"324","Japonic","効果",1,2,"Japanese",0.000429184549356223,2,2
"325","Japonic","救済",1,2,"Japanese",0.000429184549356223,5,2
"326","Japonic","逮捕",1,2,"Japanese",0.000429184549356223,2,2
"327","Japonic","拘禁",1,2,"Japanese",0.000429184549356223,1,2
"328","Japonic","追放",1,2,"Japanese",0.000429184549356223,2,2
"329","Japonic","刑事",1,2,"Japanese",0.000429184549356223,2,2
"330","Japonic","責任",1,2,"Japanese",0.000429184549356223,2,2
"331","Japonic","決",1,1,"Japanese",0.000429184549356223,2,2
"332","Japonic","定",1,1,"Japanese",0.000429184549356223,2,2
"333","Japonic","当たっ",1,3,"Japanese",0.000429184549356223,2,2
"334","Japonic","審理",1,2,"Japanese",0.000429184549356223,2,2
"335","Japonic","弁護",1,2,"Japanese",0.000429184549356223,2,2
"336","Japonic","障",1,1,"Japanese",0.000429184549356223,2,2
"337","Japonic","従っ",1,2,"Japanese",0.000429184549356223,1,2
"338","Japonic","立証",1,2,"Japanese",0.000429184549356223,2,2
"339","Japonic","まで",1,2,"Japanese",0.000429184549356223,2,2
"340","Japonic","無罪",1,2,"Japanese",0.000429184549356223,2,2
"341","Japonic","推定",1,2,"Japanese",0.000429184549356223,3,2
"342","Japonic","実行",1,2,"Japanese",0.000429184549356223,1,2
"343","Japonic","なかっ",1,3,"Japanese",0.000429184549356223,1,2
"344","Japonic","作",1,1,"Japanese",0.000429184549356223,2,2
"345","Japonic","為又",1,2,"Japanese",0.000429184549356223,2,2
"346","Japonic","不",1,1,"Japanese",0.000429184549356223,2,2
"347","Japonic","作為",1,2,"Japanese",0.000429184549356223,1,2
"348","Japonic","適用",1,2,"Japanese",0.000429184549356223,1,2
"349","Japonic","重い",1,2,"Japanese",0.000429184549356223,2,2
"350","Japonic","課せ",1,2,"Japanese",0.000429184549356223,2,2
"351","Japonic","私事",1,2,"Japanese",0.000429184549356223,2,2
"352","Japonic","通信",1,2,"Japanese",0.000429184549356223,2,2
"353","Japonic","名誉",1,2,"Japanese",0.000429184549356223,2,2
"354","Japonic","信用",1,2,"Japanese",0.000429184549356223,2,2
"355","Japonic","べ",1,1,"Japanese",0.000429184549356223,2,2
"356","Japonic","境界",1,2,"Japanese",0.000429184549356223,4,2
"357","Japonic","内",1,1,"Japanese",0.000429184549356223,2,2
"358","Japonic","移転",1,2,"Japanese",0.000429184549356223,1,2
"359","Japonic","居住",1,2,"Japanese",0.000429184549356223,1,2
"360","Japonic","立ち",1,2,"Japanese",0.000429184549356223,2,2
"361","Japonic","去り",1,2,"Japanese",0.000429184549356223,2,2
"362","Japonic","帰る",1,2,"Japanese",0.000429184549356223,2,2
"363","Japonic","迫害",1,2,"Japanese",0.000429184549356223,2,2
"364","Japonic","避難",1,2,"Japanese",0.000429184549356223,2,2
"365","Japonic","享",1,1,"Japanese",0.000429184549356223,2,2
"366","Japonic","原則",1,2,"Japanese",0.000429184549356223,1,2
"367","Japonic","反する",1,3,"Japanese",0.000429184549356223,1,2
"368","Japonic","原因",1,2,"Japanese",0.000429184549356223,2,2
"369","Japonic","採用",1,2,"Japanese",0.000429184549356223,1,2
"370","Japonic","否認",1,2,"Japanese",0.000429184549356223,2,2
