"","family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"231","Sino-Tibetan","普通",1,2,"Chinese",0.000657894736842105,2,2
"232","Sino-Tibetan","最高",1,2,"Chinese",0.000657894736842105,2,2
"233","Sino-Tibetan","愿望",1,2,"Chinese",0.000657894736842105,1,2
"234","Sino-Tibetan","不致",1,2,"Chinese",0.000657894736842105,2,2
"235","Sino-Tibetan","迫不得已",1,4,"Chinese",0.000657894736842105,4,2
"236","Sino-Tibetan","铤而走险",1,4,"Chinese",0.000657894736842105,1,2
"237","Sino-Tibetan","暴政",1,2,"Chinese",0.000657894736842105,3,2
"238","Sino-Tibetan","压迫",1,2,"Chinese",0.000657894736842105,2,2
"239","Sino-Tibetan","反叛",1,2,"Chinese",0.000657894736842105,2,2
"240","Sino-Tibetan","有必",1,2,"Chinese",0.000657894736842105,1,2
"241","Sino-Tibetan","要",1,1,"Chinese",0.000657894736842105,2,2
"242","Sino-Tibetan","法治",1,2,"Chinese",0.000657894736842105,2,2
"243","Sino-Tibetan","友好关系",1,4,"Chinese",0.000657894736842105,1,2
"244","Sino-Tibetan","宪章",1,2,"Chinese",0.000657894736842105,1,2
"245","Sino-Tibetan","重申",1,2,"Chinese",0.000657894736842105,1,2
"246","Sino-Tibetan","人格尊严",1,4,"Chinese",0.000657894736842105,2,2
"247","Sino-Tibetan","价值",1,2,"Chinese",0.000657894736842105,1,2
"248","Sino-Tibetan","男女平等",1,4,"Chinese",0.000657894736842105,1,2
"249","Sino-Tibetan","信念",1,2,"Chinese",0.000657894736842105,2,2
"250","Sino-Tibetan","决心",1,2,"Chinese",0.000657894736842105,2,2
"251","Sino-Tibetan","促成",1,2,"Chinese",0.000657894736842105,1,2
"252","Sino-Tibetan","较大",1,2,"Chinese",0.000657894736842105,1,2
"253","Sino-Tibetan","水平",1,2,"Chinese",0.000657894736842105,2,2
"254","Sino-Tibetan","改善",1,2,"Chinese",0.000657894736842105,2,2
"255","Sino-Tibetan","业已",1,2,"Chinese",0.000657894736842105,2,2
"256","Sino-Tibetan","了解",1,2,"Chinese",0.000657894736842105,1,2
"257","Sino-Tibetan","对于",1,2,"Chinese",0.000657894736842105,2,2
"258","Sino-Tibetan","这个",1,2,"Chinese",0.000657894736842105,2,2
"259","Sino-Tibetan","很大",1,2,"Chinese",0.000657894736842105,2,2
"260","Sino-Tibetan","重要性",1,3,"Chinese",0.000657894736842105,2,2
