"","family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"342","Indo-European","agnoskita",1,9,"Esperanto",0.000593119810201661,9,6
"343","Indo-European","s",1,1,"Esperanto",0.000593119810201661,8,6
"344","Indo-European","jura",1,4,"Esperanto",0.000593119810201661,6,6
"345","Indo-European","ega",1,3,"Esperanto",0.000593119810201661,8,6
"346","Indo-European","lan",1,3,"Esperanto",0.000593119810201661,5,6
"347","Indo-European","instigo",1,7,"Esperanto",0.000593119810201661,3,6
"348","Indo-European","kompetentaj",1,11,"Esperanto",0.000593119810201661,8,6
"349","Indo-European","tribunaloj",1,10,"Esperanto",0.000593119810201661,4,7
"350","Indo-European","efikan",1,6,"Esperanto",0.000593119810201661,5,7
"351","Indo-European","riparon",1,7,"Esperanto",0.000593119810201661,9,7
"352","Indo-European","fundamentajn",1,12,"Esperanto",0.000593119810201661,4,7
"353","Indo-European","konstitucio",1,11,"Esperanto",0.000593119810201661,6,7
"354","Indo-European","le",1,2,"Esperanto",0.000593119810201661,9,7
"355","Indo-European","ĝoj",1,3,"Esperanto",0.000593119810201661,7,7
"356","Indo-European","areston",1,7,"Esperanto",0.000593119810201661,10,7
"357","Indo-European","malliberigon",1,12,"Esperanto",0.000593119810201661,4,7
"358","Indo-European","ekzilon",1,7,"Esperanto",0.000593119810201661,2,7
"359","Indo-European","egaleco",1,7,"Esperanto",0.000593119810201661,9,7
"360","Indo-European","justa",1,5,"Esperanto",0.000593119810201661,5,7
"361","Indo-European","senpartia",1,9,"Esperanto",0.000593119810201661,2,7
"362","Indo-European","tribunalo",1,9,"Esperanto",0.000593119810201661,9,7
"363","Indo-European","prijuĝ",1,6,"Esperanto",0.000593119810201661,5,7
"364","Indo-European","liaj",1,4,"Esperanto",0.000593119810201661,5,7
"365","Indo-European","devoj",1,5,"Esperanto",0.000593119810201661,6,7
"366","Indo-European","kriminala",1,9,"Esperanto",0.000593119810201661,6,7
"367","Indo-European","akuzo",1,5,"Esperanto",0.000593119810201661,4,7
"368","Indo-European","Ĉiu",1,3,"Esperanto",0.000593119810201661,10,7
"369","Indo-European","akuzita",1,7,"Esperanto",0.000593119810201661,8,7
"370","Indo-European","supozu",1,6,"Esperanto",0.000593119810201661,8,7
